Model,MSO64B
Channel,CH1,,Channel,CH2,,Channel,REF1,,Channel,REF2
Label,,,Label,,,Label,CH1,,Label,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10
Record Length,5000,,Record Length,5000,,Record Length,5000,,Record Length,5000
Zero Index,349.10156250,,Zero Index,349.10156250,,Zero Index,349.11328125,,Zero Index,349.11328125
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000
yPosition,2.160000,,yPosition,2.180000,,yPosition,2.160000,,yPosition,2.180000

Labels,,,,Labels,CH1,,Labels,CH2
TIME,CH1,CH2,,TIME,REF1,,TIME,REF2
2.77751875e-06,1.03750000e-02,1.10937500e-02,,2.77750937e-06,4.12499998e-03,,2.77750937e-06,5.31250006e-03
2.77831875e-06,2.21875000e-03,9.45312500e-03,,2.77830937e-06,8.71875044e-03,,2.77830937e-06,3.51562491e-03
2.77911875e-06,7.96875000e-03,1.21875000e-02,,2.77910938e-06,1.87499996e-03,,2.77910938e-06,6.95312489e-03
2.77991875e-06,6.53125000e-03,8.67187500e-03,,2.77990938e-06,8.65625031e-03,,2.77990938e-06,7.49999983e-03
2.78071875e-06,7.65625000e-03,5.54687500e-03,,2.78070938e-06,3.37500009e-03,,2.78070938e-06,8.90624989e-03
2.78151875e-06,2.84375000e-03,1.21875000e-02,,2.78150938e-06,7.49999983e-03,,2.78150938e-06,1.06250001e-02
2.78231875e-06,7.12500000e-03,1.06250000e-02,,2.78230938e-06,-1.15625001e-03,,2.78230938e-06,8.59374995e-04
2.78311875e-06,8.50000000e-03,1.13281250e-02,,2.78310937e-06,8.18749983e-03,,2.78310937e-06,1.49999997e-02
2.78391875e-06,6.40625000e-03,7.26562500e-03,,2.78390937e-06,5.96874999e-03,,2.78390937e-06,7.89062493e-03
2.78471875e-06,2.28125000e-03,1.56250000e-03,,2.78470938e-06,8.96875001e-03,,2.78470938e-06,5.54687483e-03
2.78551875e-06,9.93750000e-03,1.22656250e-02,,2.78550938e-06,5.68749988e-03,,2.78550938e-06,6.87499996e-03
2.78631875e-06,4.65625000e-03,1.00000000e-02,,2.78630938e-06,8.40624981e-03,,2.78630938e-06,1.28124999e-02
2.78711875e-06,8.59375000e-03,8.75000000e-03,,2.78710938e-06,6.50000013e-03,,2.78710938e-06,9.29687545e-03
2.78791875e-06,2.43750000e-03,1.13281250e-02,,2.78790938e-06,7.15625007e-03,,2.78790938e-06,3.43749998e-03
2.78871875e-06,5.59375000e-03,6.64062500e-03,,2.78870937e-06,1.15625001e-03,,2.78870937e-06,4.21875017e-03
2.78951875e-06,6.40625000e-03,-3.90625000e-04,,2.78950937e-06,5.71874995e-03,,2.78950937e-06,4.21875017e-03
2.79031875e-06,8.00000000e-03,1.10156250e-02,,2.79030938e-06,8.18749983e-03,,2.79030938e-06,3.90625006e-04
2.79111875e-06,4.90625000e-03,7.89062500e-03,,2.79110938e-06,7.12500000e-03,,2.79110938e-06,1.04687503e-02
2.79191875e-06,3.71875000e-03,2.81250000e-03,,2.79190938e-06,3.93750006e-03,,2.79190938e-06,1.60937496e-02
2.79271875e-06,3.31250000e-03,-2.34375000e-03,,2.79270938e-06,8.21875036e-03,,2.79270938e-06,1.19531248e-02
2.79351875e-06,6.28125000e-03,2.57812500e-03,,2.79350938e-06,7.81250000e-03,,2.79350938e-06,7.34374998e-03
2.79431875e-06,7.00000000e-03,1.10156250e-02,,2.79430938e-06,5.84375020e-03,,2.79430938e-06,2.81250011e-03
2.79511875e-06,6.03125000e-03,8.20312500e-03,,2.79510937e-06,5.81250014e-03,,2.79510937e-06,3.04687489e-03
2.79591875e-06,5.21875000e-03,1.28125000e-02,,2.79590938e-06,6.46875007e-03,,2.79590938e-06,1.42968753e-02
2.79671875e-06,8.43750000e-03,8.59375000e-03,,2.79670938e-06,9.90625005e-03,,2.79670938e-06,1.98437497e-02
2.79751875e-06,4.18750000e-03,8.59375000e-04,,2.79750938e-06,7.46874977e-03,,2.79750938e-06,8.43750034e-03
2.79831875e-06,4.46875000e-03,6.40625000e-03,,2.79830938e-06,8.09375010e-03,,2.79830938e-06,7.42187491e-03
2.79911875e-06,3.09375000e-03,1.01562500e-02,,2.79910938e-06,7.31249992e-03,,2.79910938e-06,5.39062498e-03
2.79991875e-06,7.18750000e-03,9.45312500e-03,,2.79990938e-06,-2.50000012e-04,,2.79990938e-06,6.25000009e-03
2.80071875e-06,2.40625000e-03,9.53125000e-03,,2.80070937e-06,6.87499996e-03,,2.80070937e-06,9.37500037e-03
2.80151875e-06,5.43750000e-03,1.33593750e-02,,2.80150938e-06,5.18749980e-03,,2.80150938e-06,7.34374998e-03
2.80231875e-06,5.18750000e-03,7.34375000e-03,,2.80230938e-06,1.21875003e-03,,2.80230938e-06,2.10937508e-03
2.80311875e-06,6.84375000e-03,1.34375000e-02,,2.80310938e-06,2.31250003e-03,,2.80310938e-06,-8.59374995e-04
2.80391875e-06,2.75000000e-03,1.95312500e-03,,2.80390938e-06,7.56249996e-03,,2.80390938e-06,1.43750003e-02
2.80471875e-06,6.15625000e-03,1.37500000e-02,,2.80470938e-06,-1.96875003e-03,,2.80470938e-06,6.01562485e-03
2.80551875e-06,4.18750000e-03,1.04687500e-02,,2.80550938e-06,1.02812499e-02,,2.80550938e-06,1.15625001e-02
2.80631875e-06,7.56250000e-03,1.02343750e-02,,2.80630937e-06,4.84375004e-03,,2.80630937e-06,1.06250001e-02
2.80711875e-06,-2.90625000e-03,1.45312500e-02,,2.80710938e-06,7.56249996e-03,,2.80710938e-06,4.68750019e-03
2.80791875e-06,6.21875000e-03,5.39062500e-03,,2.80790938e-06,3.43749998e-04,,2.80790938e-06,3.59375007e-03
2.80871875e-06,7.81250000e-04,1.60937500e-02,,2.80870938e-06,2.90625007e-03,,2.80870938e-06,6.87499996e-03
2.80951875e-06,7.06250000e-03,9.84375000e-03,,2.80950938e-06,1.25000006e-04,,2.80950938e-06,1.56250002e-03
2.81031875e-06,4.21875000e-03,1.33593750e-02,,2.81030938e-06,7.59375002e-03,,2.81030938e-06,1.42968753e-02
2.81111875e-06,7.37500000e-03,9.21875000e-03,,2.81110938e-06,3.62499990e-03,,2.81110938e-06,-7.81249983e-05
2.81191875e-06,3.65625000e-03,8.04687500e-03,,2.81190937e-06,8.06249958e-03,,2.81190937e-06,4.53124987e-03
2.81271875e-06,6.81250000e-03,8.04687500e-03,,2.81270938e-06,5.93749993e-03,,2.81270938e-06,1.14843752e-02
2.81351875e-06,5.93750000e-04,6.79687500e-03,,2.81350938e-06,7.12500000e-03,,2.81350938e-06,3.43749998e-03
2.81431875e-06,2.87500000e-03,1.48437500e-02,,2.81430938e-06,5.43749984e-03,,2.81430938e-06,3.90625006e-04
2.81511875e-06,7.84375000e-03,1.11718750e-02,,2.81510938e-06,5.53125003e-03,,2.81510938e-06,1.37499999e-02
2.81591875e-06,6.65625000e-03,1.27343750e-02,,2.81590938e-06,9.40624997e-03,,2.81590938e-06,1.12500004e-02
2.81671875e-06,5.06250000e-03,1.25000000e-02,,2.81670938e-06,1.10625001e-02,,2.81670938e-06,6.87499996e-03
2.81751875e-06,3.18750000e-03,1.19531250e-02,,2.81750937e-06,4.15625004e-03,,2.81750937e-06,5.46874991e-03
2.81831875e-06,4.00000000e-03,5.85937500e-03,,2.81830937e-06,4.53124987e-03,,2.81830937e-06,1.01562496e-03
2.81911875e-06,7.53125000e-03,3.59375000e-03,,2.81910938e-06,1.04062501e-02,,2.81910938e-06,1.57031249e-02
2.81991875e-06,3.40625000e-03,2.00781250e-02,,2.81990938e-06,7.03124981e-03,,2.81990938e-06,9.92187485e-03
2.82071875e-06,3.93750000e-03,5.78125000e-03,,2.82070938e-06,7.46874977e-03,,2.82070938e-06,7.57812522e-03
2.82151875e-06,9.31250000e-03,1.60937500e-02,,2.82150938e-06,5.43749984e-03,,2.82150938e-06,1.60937496e-02
2.82231875e-06,7.75000000e-03,9.06250000e-03,,2.82230938e-06,8.78124963e-03,,2.82230938e-06,1.11718746e-02
2.82311875e-06,6.28125000e-03,7.42187500e-03,,2.82310937e-06,1.09374998e-02,,2.82310937e-06,1.53906252e-02
2.82391875e-06,6.65625000e-03,1.48437500e-03,,2.82390937e-06,6.75000018e-03,,2.82390937e-06,7.10937520e-03
2.82471875e-06,2.06250000e-03,1.35937500e-02,,2.82470938e-06,5.09375008e-03,,2.82470938e-06,3.51562491e-03
2.82551875e-06,8.56250000e-03,1.24218750e-02,,2.82550938e-06,3.34375002e-03,,2.82550938e-06,1.21093746e-02
2.82631875e-06,3.15625000e-03,7.81250000e-05,,2.82630938e-06,7.15625007e-03,,2.82630938e-06,5.31250006e-03
2.82711875e-06,6.28125000e-03,3.04687500e-03,,2.82710938e-06,4.59375000e-03,,2.82710938e-06,8.90624989e-03
2.82791875e-06,7.84375000e-03,1.09375000e-02,,2.82790938e-06,6.84374990e-03,,2.82790938e-06,8.04687478e-03
2.82871875e-06,6.06250000e-03,1.00000000e-02,,2.82870937e-06,4.68750019e-03,,2.82870937e-06,7.42187491e-03
2.82951875e-06,8.12500000e-04,1.14843750e-02,,2.82950937e-06,1.02187498e-02,,2.82950937e-06,1.48437498e-03
2.83031875e-06,9.40625000e-03,7.89062500e-03,,2.83030938e-06,-2.62499996e-03,,2.83030938e-06,5.78125007e-03
2.83111875e-06,5.62500000e-03,4.84375000e-03,,2.83110938e-06,6.43750001e-03,,2.83110938e-06,1.21874996e-02
2.83191875e-06,8.09375000e-03,8.75000000e-03,,2.83190938e-06,8.96875001e-03,,2.83190938e-06,1.07812500e-02
2.83271875e-06,-4.68750000e-04,6.09375000e-03,,2.83270938e-06,6.21875003e-03,,2.83270938e-06,1.39843747e-02
2.83351875e-06,1.04062500e-02,4.06250000e-03,,2.83350938e-06,2.24999990e-03,,2.83350938e-06,7.26562506e-03
2.83431875e-06,4.59375000e-03,-2.26562500e-03,,2.83430937e-06,1.11562498e-02,,2.83430937e-06,7.57812522e-03
2.83511875e-06,6.68750000e-03,1.36718750e-02,,2.83510937e-06,6.84374990e-03,,2.83510937e-06,1.28124999e-02
2.83591875e-06,2.12500000e-03,1.32812500e-03,,2.83590938e-06,4.00000019e-03,,2.83590938e-06,1.65624991e-02
2.83671875e-06,7.28125000e-03,4.53125000e-03,,2.83670938e-06,4.34374996e-03,,2.83670938e-06,5.15625020e-03
2.83751875e-06,1.37500000e-03,8.98437500e-03,,2.83750938e-06,6.68750005e-03,,2.83750938e-06,2.89062504e-03
2.83831875e-06,1.06562500e-02,1.61718750e-02,,2.83830938e-06,5.09375008e-03,,2.83830938e-06,1.21874996e-02
2.83911875e-06,1.96875000e-03,1.05468750e-02,,2.83910938e-06,7.46874977e-03,,2.83910938e-06,7.96874985e-03
2.83991875e-06,1.62500000e-03,1.06250000e-02,,2.83990937e-06,2.78125005e-03,,2.83990937e-06,8.12499970e-03
2.84071875e-06,3.40625000e-03,-7.03125000e-04,,2.84070937e-06,3.37500009e-03,,2.84070937e-06,3.43749998e-03
2.84151875e-06,8.43750000e-03,6.40625000e-03,,2.84150938e-06,7.40625011e-03,,2.84150938e-06,1.16406251e-02
2.84231875e-06,4.43750000e-03,5.39062500e-03,,2.84230938e-06,8.28124955e-03,,2.84230938e-06,1.33593753e-02
2.84311875e-06,7.65625000e-03,8.28125000e-03,,2.84310938e-06,-6.56249991e-04,,2.84310938e-06,1.13281254e-02
2.84391875e-06,4.65625000e-03,6.09375000e-03,,2.84390938e-06,4.12499998e-03,,2.84390938e-06,9.37500037e-03
2.84471875e-06,6.31250000e-03,1.23437500e-02,,2.84470938e-06,8.37500021e-03,,2.84470938e-06,1.14062503e-02
2.84551875e-06,5.78125000e-03,1.32812500e-02,,2.84550937e-06,7.90624972e-03,,2.84550937e-06,1.46093750e-02
2.84631875e-06,4.53125000e-03,1.14062500e-02,,2.84630937e-06,6.40624994e-03,,2.84630937e-06,1.05468752e-02
2.84711875e-06,4.34375000e-03,1.06250000e-02,,2.84710938e-06,5.68749988e-03,,2.84710938e-06,1.07031250e-02
2.84791875e-06,5.62500000e-03,1.14843750e-02,,2.84790938e-06,3.87499994e-03,,2.84790938e-06,1.59374997e-02
2.84871875e-06,4.06250000e-03,1.58593750e-02,,2.84870938e-06,8.56249966e-03,,2.84870938e-06,9.76562500e-03
2.84951875e-06,5.34375000e-03,7.26562500e-03,,2.84950938e-06,6.28125016e-03,,2.84950938e-06,5.39062498e-03
2.85031875e-06,2.43750000e-03,1.53125000e-02,,2.85030938e-06,3.31249996e-03,,2.85030938e-06,6.09374978e-03
2.85111875e-06,3.34375000e-03,1.17187500e-02,,2.85110937e-06,4.87500010e-03,,2.85110937e-06,1.40624996e-02
2.85191875e-06,3.65625000e-03,6.48437500e-03,,2.85190937e-06,9.46875010e-03,,2.85190937e-06,3.82812507e-03
2.85271875e-06,4.59375000e-03,4.68750000e-03,,2.85270938e-06,3.96875013e-03,,2.85270938e-06,3.12499993e-04
2.85351875e-06,6.15625000e-03,-2.57812500e-03,,2.85350938e-06,4.68750019e-03,,2.85350938e-06,7.57812522e-03
2.85431875e-06,7.25000000e-03,1.79687500e-03,,2.85430938e-06,4.03124979e-03,,2.85430938e-06,4.84375004e-03
2.85511875e-06,2.06250000e-03,3.51562500e-03,,2.85510938e-06,8.59375019e-03,,2.85510938e-06,2.26562493e-03
2.85591875e-06,8.56250000e-03,-2.18750000e-03,,2.85590938e-06,-1.24999997e-03,,2.85590938e-06,9.06249974e-03
2.85671875e-06,2.43750000e-03,4.45312500e-03,,2.85670937e-06,1.01875002e-02,,2.85670937e-06,6.79687504e-03
2.85751875e-06,8.87500000e-03,5.07812500e-03,,2.85750937e-06,4.62500006e-03,,2.85750937e-06,1.10937497e-02
2.85831875e-06,-4.06250000e-04,5.62500000e-03,,2.85830938e-06,8.99999961e-03,,2.85830938e-06,1.92968752e-02
2.85911875e-06,7.31250000e-03,1.17187500e-03,,2.85910938e-06,7.65625015e-03,,2.85910938e-06,1.05468752e-02
2.85991875e-06,2.18750000e-03,1.23437500e-02,,2.85990938e-06,9.65624955e-03,,2.85990938e-06,6.01562485e-03
2.86071875e-06,3.18750000e-03,1.08593750e-02,,2.86070938e-06,1.15625001e-03,,2.86070938e-06,1.21874996e-02
2.86151875e-06,1.93750000e-03,1.86718750e-02,,2.86150938e-06,7.71874981e-03,,2.86150938e-06,1.37499999e-02
2.86231875e-06,5.03125000e-03,1.95312500e-03,,2.86230937e-06,4.90625016e-03,,2.86230937e-06,2.03124993e-03
2.86311875e-06,1.87500000e-03,1.68750000e-02,,2.86310937e-06,6.21875003e-03,,2.86310937e-06,9.53125022e-03
2.86391875e-06,5.09375000e-03,-3.51562500e-03,,2.86390938e-06,5.62500022e-03,,2.86390938e-06,1.07812500e-02
2.86471875e-06,3.43750000e-03,1.18750000e-02,,2.86470938e-06,8.43750034e-03,,2.86470938e-06,1.60156246e-02
2.86551875e-06,2.37500000e-03,5.78125000e-03,,2.86550938e-06,1.21875003e-03,,2.86550938e-06,1.12500004e-02
2.86631875e-06,6.78125000e-03,1.01562500e-03,,2.86630938e-06,7.49999983e-03,,2.86630938e-06,1.46093750e-02
2.86711875e-06,1.14062500e-02,6.95312500e-03,,2.86710938e-06,7.12500000e-03,,2.86710938e-06,1.18749999e-02
2.86791875e-06,1.53125000e-03,9.37500000e-04,,2.86790937e-06,8.65625031e-03,,2.86790937e-06,1.12500004e-02
2.86871875e-06,1.37500000e-03,1.04687500e-02,,2.86870937e-06,-3.21875000e-03,,2.86870937e-06,1.12500004e-02
2.86951875e-06,4.96875000e-03,1.14843750e-02,,2.86950938e-06,5.24999993e-03,,2.86950938e-06,9.84374993e-03
2.87031875e-06,5.68750000e-03,1.15625000e-02,,2.87030938e-06,8.56249966e-03,,2.87030938e-06,5.31250006e-03
2.87111875e-06,3.46875000e-03,1.87500000e-02,,2.87110938e-06,4.71874978e-03,,2.87110938e-06,6.01562485e-03
2.87191875e-06,3.15625000e-03,1.25000000e-02,,2.87190938e-06,9.59375035e-03,,2.87190938e-06,3.51562491e-03
2.87271875e-06,8.75000000e-03,2.44531250e-02,,2.87270938e-06,4.43750015e-03,,2.87270938e-06,6.95312489e-03
2.87351875e-06,3.40625000e-03,3.43750000e-03,,2.87350937e-06,1.05937496e-02,,2.87350937e-06,1.35156251e-02
2.87431875e-06,8.75000000e-04,2.34375000e-04,,2.87430937e-06,5.84375020e-03,,2.87430937e-06,1.58593748e-02
2.87511875e-06,6.21875000e-03,-4.37500000e-03,,2.87510938e-06,1.14687504e-02,,2.87510938e-06,6.64062519e-03
2.87591875e-06,3.37500000e-03,2.31250000e-02,,2.87590938e-06,6.81249984e-03,,2.87590938e-06,1.33593753e-02
2.87671875e-06,7.90625000e-03,8.82812500e-03,,2.87670938e-06,4.03124979e-03,,2.87670938e-06,6.01562485e-03
2.87751875e-06,6.12500000e-03,6.32812500e-03,,2.87750938e-06,6.59374986e-03,,2.87750938e-06,1.67187508e-02
2.87831875e-06,5.59375000e-03,6.64062500e-03,,2.87830938e-06,4.59375000e-03,,2.87830938e-06,1.79687503e-03
2.87911875e-06,5.78125000e-03,7.65625000e-03,,2.87910937e-06,9.49999969e-03,,2.87910937e-06,1.56250000e-02
2.87991875e-06,6.78125000e-03,9.92187500e-03,,2.87990937e-06,1.31249998e-03,,2.87990937e-06,7.73437507e-03
2.88071875e-06,8.43750000e-04,-4.68750000e-04,,2.88070938e-06,1.32499998e-02,,2.88070938e-06,8.20312463e-03
2.88151875e-06,5.09375000e-03,8.20312500e-03,,2.88150938e-06,9.37500008e-05,,2.88150938e-06,1.12500004e-02
2.88231875e-06,9.78125000e-03,-4.29687500e-03,,2.88230938e-06,1.12187499e-02,,2.88230938e-06,7.03125028e-04
2.88311875e-06,6.59375000e-03,1.32031250e-02,,2.88310938e-06,5.37500018e-03,,2.88310938e-06,6.95312489e-03
2.88391875e-06,3.46875000e-03,9.37500000e-03,,2.88390938e-06,1.06875002e-02,,2.88390938e-06,4.06249985e-03
2.88471875e-06,9.25000000e-03,1.08593750e-02,,2.88470937e-06,4.93750023e-03,,2.88470937e-06,2.42187502e-03
2.88551875e-06,3.75000000e-03,7.50000000e-03,,2.88550937e-06,1.20000001e-02,,2.88550937e-06,1.63281243e-02
2.88631875e-06,8.03125000e-03,1.74218750e-02,,2.88630938e-06,4.28124983e-03,,2.88630938e-06,1.64843742e-02
2.88711875e-06,4.21875000e-03,7.18750000e-03,,2.88710938e-06,1.18437503e-02,,2.88710938e-06,6.56249980e-03
2.88791875e-06,5.59375000e-03,5.54687500e-03,,2.88790938e-06,3.53124994e-03,,2.88790938e-06,6.79687504e-03
2.88871875e-06,3.65625000e-03,9.45312500e-03,,2.88870938e-06,7.96874985e-03,,2.88870938e-06,7.42187491e-03
2.88951875e-06,9.62500000e-03,1.40625000e-02,,2.88950938e-06,4.74999985e-03,,2.88950938e-06,1.28124999e-02
2.89031875e-06,2.50000000e-03,1.25781250e-02,,2.89030937e-06,5.43749984e-03,,2.89030937e-06,1.38281249e-02
2.89111875e-06,5.62500000e-03,5.39062500e-03,,2.89110937e-06,3.12500005e-03,,2.89110937e-06,3.90625000e-03
2.89191875e-06,9.75000000e-03,1.48437500e-02,,2.89190938e-06,7.46874977e-03,,2.89190938e-06,7.42187491e-03
2.89271875e-06,9.56250000e-03,1.52343750e-02,,2.89270938e-06,9.25000012e-03,,2.89270938e-06,-1.87499996e-03
2.89351875e-06,1.18750000e-03,1.52343750e-02,,2.89350938e-06,8.03124998e-03,,2.89350938e-06,3.74999992e-03
2.89431875e-06,5.40625000e-03,1.90625000e-02,,2.89430938e-06,6.56249991e-04,,2.89430938e-06,8.90624989e-03
2.89511875e-06,1.21250000e-02,5.78125000e-03,,2.89510938e-06,7.28124985e-03,,2.89510938e-06,1.00781247e-02
2.89591875e-06,8.65625000e-03,1.35156250e-02,,2.89590937e-06,6.75000018e-03,,2.89590937e-06,2.18750001e-03
2.89671875e-06,6.18750000e-03,2.43750000e-02,,2.89670937e-06,6.75000018e-03,,2.89670937e-06,8.90624989e-03
2.89751875e-06,5.31250000e-03,1.14843750e-02,,2.89750938e-06,6.03125012e-03,,2.89750938e-06,1.48437498e-03
2.89831875e-06,4.53125000e-03,9.92187500e-03,,2.89830938e-06,5.62500022e-03,,2.89830938e-06,3.74999992e-03
2.89911875e-06,8.06250000e-03,1.50781250e-02,,2.89910938e-06,6.71875011e-03,,2.89910938e-06,7.03124981e-03
2.89991875e-06,4.09375000e-03,6.48437500e-03,,2.89990938e-06,6.84374990e-03,,2.89990938e-06,1.60937496e-02
2.90071875e-06,5.37500000e-03,1.21093750e-02,,2.90070938e-06,5.59375016e-03,,2.90070938e-06,2.03124993e-03
2.90151875e-06,2.50000000e-04,1.38281250e-02,,2.90150937e-06,6.93750009e-03,,2.90150937e-06,1.43750003e-02
2.90231875e-06,8.12500000e-03,1.25781250e-02,,2.90230937e-06,8.34374968e-03,,2.90230937e-06,1.31249996e-02
2.90311875e-06,5.43750000e-03,1.84375000e-02,,2.90310938e-06,8.31250008e-03,,2.90310938e-06,7.34374998e-03
2.90391875e-06,8.15625000e-03,6.87500000e-03,,2.90390938e-06,6.71875011e-03,,2.90390938e-06,2.81250011e-03
2.90471875e-06,6.09375000e-03,-3.82812500e-03,,2.90470938e-06,8.00000038e-03,,2.90470938e-06,4.21875017e-03
2.90551875e-06,1.00312500e-02,9.76562500e-03,,2.90550938e-06,5.53125003e-03,,2.90550938e-06,8.20312463e-03
2.90631875e-06,-1.31250000e-03,1.85937500e-02,,2.90630938e-06,1.34687498e-02,,2.90630938e-06,1.00781247e-02
2.90711875e-06,8.25000000e-03,1.50781250e-02,,2.90710938e-06,5.90624986e-03,,2.90710938e-06,-1.87499996e-03
2.90791875e-06,7.09375000e-03,1.10937500e-02,,2.90790937e-06,1.00624999e-02,,2.90790937e-06,6.48437487e-03
2.90871875e-06,1.36562500e-02,7.18750000e-03,,2.90870938e-06,7.15625007e-03,,2.90870938e-06,5.54687483e-03
2.90951875e-06,1.34375000e-03,6.71875000e-03,,2.90950938e-06,1.25312498e-02,,2.90950938e-06,1.09374998e-02
2.91031875e-06,8.87500000e-03,1.48437500e-03,,2.91030938e-06,-6.25000030e-05,,2.91030938e-06,6.09374978e-03
2.91111875e-06,1.43750000e-03,1.28906250e-02,,2.91110938e-06,9.62499995e-03,,2.91110938e-06,4.29687509e-03
2.91191875e-06,7.40625000e-03,9.76562500e-03,,2.91190938e-06,4.99999989e-03,,2.91190938e-06,9.68750007e-03
2.91271875e-06,3.46875000e-03,1.48437500e-03,,2.91270938e-06,8.40624981e-03,,2.91270938e-06,1.60156246e-02
2.91351875e-06,1.11250000e-02,8.90625000e-03,,2.91350937e-06,5.68749988e-03,,2.91350937e-06,3.98437493e-03
2.91431875e-06,7.25000000e-03,1.07031250e-02,,2.91430938e-06,1.02187498e-02,,2.91430938e-06,7.65625015e-03
2.91511875e-06,8.31250000e-03,6.71875000e-03,,2.91510938e-06,5.53125003e-03,,2.91510938e-06,1.34375002e-02
2.91591875e-06,-2.90625000e-03,2.89062500e-03,,2.91590938e-06,7.84374960e-03,,2.91590938e-06,1.32812504e-02
2.91671875e-06,4.25000000e-03,1.21875000e-02,,2.91670938e-06,5.31250006e-03,,2.91670938e-06,6.71875011e-03
2.91751875e-06,8.12500000e-03,6.71875000e-03,,2.91750938e-06,4.93750023e-03,,2.91750938e-06,1.53906252e-02
2.91831875e-06,9.40625000e-03,7.57812500e-03,,2.91830938e-06,9.15625039e-03,,2.91830938e-06,6.48437487e-03
2.91911875e-06,-6.87500000e-04,1.27343750e-02,,2.91910937e-06,1.06875002e-02,,2.91910937e-06,1.21874996e-02
2.91991875e-06,7.03125000e-03,8.67187500e-03,,2.91990938e-06,2.40624999e-03,,2.91990938e-06,4.53124987e-03
2.92071875e-06,4.87500000e-03,8.82812500e-03,,2.92070938e-06,7.18750013e-03,,2.92070938e-06,7.57812522e-03
2.92151875e-06,3.81250000e-03,1.60156250e-02,,2.92150938e-06,6.40624994e-03,,2.92150938e-06,3.98437493e-03
2.92231875e-06,2.46875000e-03,9.84375000e-03,,2.92230938e-06,5.12500014e-03,,2.92230938e-06,2.96874996e-03
2.92311875e-06,4.12500000e-03,7.42187500e-03,,2.92310938e-06,6.31250022e-03,,2.92310938e-06,2.89062504e-03
2.92391875e-06,5.40625000e-03,1.27343750e-02,,2.92390938e-06,4.28124983e-03,,2.92390938e-06,5.07812481e-03
2.92471875e-06,1.08750000e-02,1.32031250e-02,,2.92470937e-06,9.18749999e-03,,2.92470937e-06,8.90624989e-03
2.92551875e-06,2.50000000e-03,1.32031250e-02,,2.92550938e-06,3.87499994e-03,,2.92550938e-06,1.21874996e-02
2.92631875e-06,6.00000000e-03,4.53125000e-03,,2.92630938e-06,4.59375000e-03,,2.92630938e-06,1.25781251e-02
2.92711875e-06,3.78125000e-03,9.60937500e-03,,2.92710938e-06,5.53125003e-03,,2.92710938e-06,1.40625006e-03
2.92791875e-06,8.37500000e-03,1.72656250e-02,,2.92790938e-06,5.93749981e-04,,2.92790938e-06,7.65625015e-03
2.92871875e-06,5.34375000e-03,1.17968750e-02,,2.92870938e-06,1.10312495e-02,,2.92870938e-06,2.81250011e-03
2.92951875e-06,8.50000000e-03,9.14062500e-03,,2.92950938e-06,3.84375011e-03,,2.92950938e-06,5.07812481e-03
2.93031875e-06,4.50000000e-03,2.65625000e-03,,2.93030937e-06,7.84374960e-03,,2.93030937e-06,6.87499996e-03
2.93111875e-06,6.50000000e-03,3.51562500e-03,,2.93110938e-06,8.06249958e-03,,2.93110938e-06,7.65625015e-03
2.93191875e-06,-2.34375000e-03,6.25000000e-03,,2.93190938e-06,9.46875010e-03,,2.93190938e-06,1.21874996e-02
2.93271875e-06,8.18750000e-03,1.13281250e-02,,2.93270938e-06,-1.31249998e-03,,2.93270938e-06,8.82812496e-03
2.93351875e-06,6.90625000e-03,-1.95312500e-03,,2.93350938e-06,1.09374998e-02,,2.93350938e-06,1.73437502e-02
2.93431875e-06,1.12187500e-02,5.15625000e-03,,2.93430938e-06,4.18750010e-03,,2.93430938e-06,2.57812510e-03
2.93511875e-06,4.87500000e-03,1.21875000e-02,,2.93510938e-06,6.00000005e-03,,2.93510938e-06,1.28906248e-02
2.93591875e-06,9.68750000e-03,8.75000000e-03,,2.93590937e-06,5.37500018e-03,,2.93590937e-06,1.95312500e-03
2.93671875e-06,5.12500000e-03,6.95312500e-03,,2.93670937e-06,1.00624999e-02,,2.93670937e-06,1.10156247e-02
2.93751875e-06,6.93750000e-03,1.74218750e-02,,2.93750938e-06,2.21875007e-03,,2.93750938e-06,3.98437493e-03
2.93831875e-06,2.37500000e-03,8.51562500e-03,,2.93830938e-06,7.31249992e-03,,2.93830938e-06,6.32812502e-03
2.93911875e-06,1.03125000e-02,1.53906250e-02,,2.93910938e-06,6.87499996e-04,,2.93910938e-06,2.81250011e-03
2.93991875e-06,4.56250000e-03,5.78125000e-03,,2.93990938e-06,9.15625039e-03,,2.93990938e-06,1.17187500e-02
2.94071875e-06,1.06250000e-02,9.53125000e-03,,2.94070938e-06,5.06250001e-03,,2.94070938e-06,3.35937506e-03
2.94151875e-06,5.18750000e-03,5.23437500e-03,,2.94150937e-06,7.87500013e-03,,2.94150937e-06,3.82812507e-03
